image_id,image_path,articleType,class_id,split
45208,/content/product_visual_search/data/raw/images/45208.jpg,Watches,129,train
10836,/content/product_visual_search/data/raw/images/10836.jpg,Tshirts,123,val
37628,/content/product_visual_search/data/raw/images/37628.jpg,Tshirts,123,train
4913,/content/product_visual_search/data/raw/images/4913.jpg,Tops,116,test
33288,/content/product_visual_search/data/raw/images/33288.jpg,Tshirts,123,train
38660,/content/product_visual_search/data/raw/images/38660.jpg,Casual Shoes,18,train
59465,/content/product_visual_search/data/raw/images/59465.jpg,Ring,86,train
32954,/content/product_visual_search/data/raw/images/32954.jpg,Tshirts,123,train
14698,/content/product_visual_search/data/raw/images/14698.jpg,Trousers,121,train
33886,/content/product_visual_search/data/raw/images/33886.jpg,Watches,129,train
45806,/content/product_visual_search/data/raw/images/45806.jpg,Flats,35,train
32168,/content/product_visual_search/data/raw/images/32168.jpg,Socks,101,train
39580,/content/product_visual_search/data/raw/images/39580.jpg,Heels,47,val
38452,/content/product_visual_search/data/raw/images/38452.jpg,Handbags,44,train
53963,/content/product_visual_search/data/raw/images/53963.jpg,Handbags,44,train
40548,/content/product_visual_search/data/raw/images/40548.jpg,Watches,129,train
10238,/content/product_visual_search/data/raw/images/10238.jpg,Watches,129,train
27688,/content/product_visual_search/data/raw/images/27688.jpg,Handbags,44,train
18055,/content/product_visual_search/data/raw/images/18055.jpg,Wallets,128,val
48725,/content/product_visual_search/data/raw/images/48725.jpg,Earrings,29,test
17821,/content/product_visual_search/data/raw/images/17821.jpg,Casual Shoes,18,train
9402,/content/product_visual_search/data/raw/images/9402.jpg,Sports Shoes,103,train
19187,/content/product_visual_search/data/raw/images/19187.jpg,Shirts,96,val
18869,/content/product_visual_search/data/raw/images/18869.jpg,Track Pants,117,test
23228,/content/product_visual_search/data/raw/images/23228.jpg,Kurtas,57,train
51608,/content/product_visual_search/data/raw/images/51608.jpg,Trousers,121,val
3904,/content/product_visual_search/data/raw/images/3904.jpg,Tshirts,123,train
7598,/content/product_visual_search/data/raw/images/7598.jpg,Tshirts,123,train
4779,/content/product_visual_search/data/raw/images/4779.jpg,Tshirts,123,train
56875,/content/product_visual_search/data/raw/images/56875.jpg,Heels,47,train
24469,/content/product_visual_search/data/raw/images/24469.jpg,Flip Flops,36,train
36990,/content/product_visual_search/data/raw/images/36990.jpg,Clutches,21,train
56049,/content/product_visual_search/data/raw/images/56049.jpg,Lipstick,66,train
21927,/content/product_visual_search/data/raw/images/21927.jpg,Kurtas,57,val
6812,/content/product_visual_search/data/raw/images/6812.jpg,Casual Shoes,18,val
18431,/content/product_visual_search/data/raw/images/18431.jpg,Laptop Bag,59,train
48341,/content/product_visual_search/data/raw/images/48341.jpg,Necklace and Chains,78,train
9066,/content/product_visual_search/data/raw/images/9066.jpg,Shirts,96,train
8988,/content/product_visual_search/data/raw/images/8988.jpg,Casual Shoes,18,train
12937,/content/product_visual_search/data/raw/images/12937.jpg,Shirts,96,train
47309,/content/product_visual_search/data/raw/images/47309.jpg,Mobile Pouch,74,val
17479,/content/product_visual_search/data/raw/images/17479.jpg,Bra,12,train
12339,/content/product_visual_search/data/raw/images/12339.jpg,Shirts,96,train
8386,/content/product_visual_search/data/raw/images/8386.jpg,Tshirts,123,train
29978,/content/product_visual_search/data/raw/images/29978.jpg,Watches,129,test
48173,/content/product_visual_search/data/raw/images/48173.jpg,Wallets,128,train
30069,/content/product_visual_search/data/raw/images/30069.jpg,Watches,129,train
9254,/content/product_visual_search/data/raw/images/9254.jpg,Shirts,96,train
18603,/content/product_visual_search/data/raw/images/18603.jpg,Belts,7,train
26930,/content/product_visual_search/data/raw/images/26930.jpg,Tops,116,train
16799,/content/product_visual_search/data/raw/images/16799.jpg,Trousers,121,train
31987,/content/product_visual_search/data/raw/images/31987.jpg,Socks,101,train
28096,/content/product_visual_search/data/raw/images/28096.jpg,Briefs,14,train
30855,/content/product_visual_search/data/raw/images/30855.jpg,Kurtas,57,train
5499,/content/product_visual_search/data/raw/images/5499.jpg,Tshirts,123,train
1805,/content/product_visual_search/data/raw/images/1805.jpg,Casual Shoes,18,test
21329,/content/product_visual_search/data/raw/images/21329.jpg,Sunglasses,106,val
59233,/content/product_visual_search/data/raw/images/59233.jpg,Watches,129,train
38204,/content/product_visual_search/data/raw/images/38204.jpg,Sunglasses,106,train
15920,/content/product_visual_search/data/raw/images/15920.jpg,Backpacks,2,train
25789,/content/product_visual_search/data/raw/images/25789.jpg,Suspenders,108,train
14852,/content/product_visual_search/data/raw/images/14852.jpg,Wallets,128,val
57309,/content/product_visual_search/data/raw/images/57309.jpg,Heels,47,train
25729,/content/product_visual_search/data/raw/images/25729.jpg,Belts,7,train
39376,/content/product_visual_search/data/raw/images/39376.jpg,Watches,129,train
5439,/content/product_visual_search/data/raw/images/5439.jpg,Tshirts,123,train
21389,/content/product_visual_search/data/raw/images/21389.jpg,Shirts,96,train
59293,/content/product_visual_search/data/raw/images/59293.jpg,Watches,129,train
16739,/content/product_visual_search/data/raw/images/16739.jpg,Clutches,21,train
31927,/content/product_visual_search/data/raw/images/31927.jpg,Clutches,21,val
46049,/content/product_visual_search/data/raw/images/46049.jpg,Earrings,29,val
26990,/content/product_visual_search/data/raw/images/26990.jpg,Shorts,98,train
34469,/content/product_visual_search/data/raw/images/34469.jpg,Backpacks,2,test
28036,/content/product_visual_search/data/raw/images/28036.jpg,Briefs,14,train
8326,/content/product_visual_search/data/raw/images/8326.jpg,Tshirts,123,train
49001,/content/product_visual_search/data/raw/images/49001.jpg,Ring,86,val
19771,/content/product_visual_search/data/raw/images/19771.jpg,Casual Shoes,18,train
12399,/content/product_visual_search/data/raw/images/12399.jpg,Socks,101,train
46875,/content/product_visual_search/data/raw/images/46875.jpg,Socks,101,val
50910,/content/product_visual_search/data/raw/images/50910.jpg,Sarees,93,train
12997,/content/product_visual_search/data/raw/images/12997.jpg,Casual Shoes,18,train
8928,/content/product_visual_search/data/raw/images/8928.jpg,Belts,7,train
28204,/content/product_visual_search/data/raw/images/28204.jpg,Sunglasses,106,train
13845,/content/product_visual_search/data/raw/images/13845.jpg,Shirts,96,train
7960,/content/product_visual_search/data/raw/images/7960.jpg,Tshirts,123,train
19543,/content/product_visual_search/data/raw/images/19543.jpg,Gloves,42,train
31329,/content/product_visual_search/data/raw/images/31329.jpg,Casual Shoes,18,val
8114,/content/product_visual_search/data/raw/images/8114.jpg,Belts,7,train
49233,/content/product_visual_search/data/raw/images/49233.jpg,Caps,17,train
18491,/content/product_visual_search/data/raw/images/18491.jpg,Jackets,50,train
13079,/content/product_visual_search/data/raw/images/13079.jpg,Casual Shoes,18,train
21987,/content/product_visual_search/data/raw/images/21987.jpg,Handbags,44,train
39144,/content/product_visual_search/data/raw/images/39144.jpg,Kurta Sets,56,train
36930,/content/product_visual_search/data/raw/images/36930.jpg,Perfume and Body Mist,84,train
57907,/content/product_visual_search/data/raw/images/57907.jpg,Socks,101,train
58173,/content/product_visual_search/data/raw/images/58173.jpg,Handbags,44,val
20069,/content/product_visual_search/data/raw/images/20069.jpg,Belts,7,train
41862,/content/product_visual_search/data/raw/images/41862.jpg,Sandals,92,train
39978,/content/product_visual_search/data/raw/images/39978.jpg,Casual Shoes,18,train
52449,/content/product_visual_search/data/raw/images/52449.jpg,Nightdress,81,train
28660,/content/product_visual_search/data/raw/images/28660.jpg,Sports Shoes,103,train
23288,/content/product_visual_search/data/raw/images/23288.jpg,Watches,129,val
2876,/content/product_visual_search/data/raw/images/2876.jpg,Heels,47,test
7538,/content/product_visual_search/data/raw/images/7538.jpg,Tshirts,123,train
48785,/content/product_visual_search/data/raw/images/48785.jpg,Pendant,83,val
17881,/content/product_visual_search/data/raw/images/17881.jpg,Innerwear Vests,49,train
27628,/content/product_visual_search/data/raw/images/27628.jpg,Shorts,98,train
55208,/content/product_visual_search/data/raw/images/55208.jpg,Lipstick,66,train
19127,/content/product_visual_search/data/raw/images/19127.jpg,Flip Flops,36,train
16953,/content/product_visual_search/data/raw/images/16953.jpg,Sunglasses,106,test
3198,/content/product_visual_search/data/raw/images/3198.jpg,Tshirts,123,train
49657,/content/product_visual_search/data/raw/images/49657.jpg,Tops,116,train
52811,/content/product_visual_search/data/raw/images/52811.jpg,Wallets,128,val
39520,/content/product_visual_search/data/raw/images/39520.jpg,Messenger Bag,73,train
10298,/content/product_visual_search/data/raw/images/10298.jpg,Heels,47,train
44974,/content/product_visual_search/data/raw/images/44974.jpg,Watches,129,train
25943,/content/product_visual_search/data/raw/images/25943.jpg,Scarves,94,val
44148,/content/product_visual_search/data/raw/images/44148.jpg,Deodorant,25,train
14638,/content/product_visual_search/data/raw/images/14638.jpg,Shirts,96,val
33826,/content/product_visual_search/data/raw/images/33826.jpg,Sports Shoes,103,train
58517,/content/product_visual_search/data/raw/images/58517.jpg,Tops,116,train
11178,/content/product_visual_search/data/raw/images/11178.jpg,Watches,129,train
41608,/content/product_visual_search/data/raw/images/41608.jpg,Shirts,96,train
39712,/content/product_visual_search/data/raw/images/39712.jpg,Watches,129,train
33228,/content/product_visual_search/data/raw/images/33228.jpg,Laptop Bag,59,train
5861,/content/product_visual_search/data/raw/images/5861.jpg,Tshirts,123,train
11944,/content/product_visual_search/data/raw/images/11944.jpg,Sandals,92,train
58725,/content/product_visual_search/data/raw/images/58725.jpg,Tshirts,123,val
37688,/content/product_visual_search/data/raw/images/37688.jpg,Backpacks,2,train
43963,/content/product_visual_search/data/raw/images/43963.jpg,Perfume and Body Mist,84,test
28452,/content/product_visual_search/data/raw/images/28452.jpg,Leggings,60,train
50548,/content/product_visual_search/data/raw/images/50548.jpg,Briefs,14,train
29580,/content/product_visual_search/data/raw/images/29580.jpg,Tshirts,123,train
22168,/content/product_visual_search/data/raw/images/22168.jpg,Casual Shoes,18,train
55806,/content/product_visual_search/data/raw/images/55806.jpg,Night suits,80,test
34831,/content/product_visual_search/data/raw/images/34831.jpg,Sports Shoes,103,test
23886,/content/product_visual_search/data/raw/images/23886.jpg,Sports Shoes,103,train
2278,/content/product_visual_search/data/raw/images/2278.jpg,Tshirts,123,val
9690,/content/product_visual_search/data/raw/images/9690.jpg,Tshirts,123,val
8742,/content/product_visual_search/data/raw/images/8742.jpg,Shirts,96,train
19315,/content/product_visual_search/data/raw/images/19315.jpg,Backpacks,2,train
28694,/content/product_visual_search/data/raw/images/28694.jpg,Kurtas,57,train
2882,/content/product_visual_search/data/raw/images/2882.jpg,Heels,47,val
17049,/content/product_visual_search/data/raw/images/17049.jpg,Sandals,92,train
35319,/content/product_visual_search/data/raw/images/35319.jpg,Earrings,29,train
3950,/content/product_visual_search/data/raw/images/3950.jpg,Tops,116,train
29746,/content/product_visual_search/data/raw/images/29746.jpg,Watches,129,test
48771,/content/product_visual_search/data/raw/images/48771.jpg,Jewellery Set,53,train
43399,/content/product_visual_search/data/raw/images/43399.jpg,Socks,101,train
9456,/content/product_visual_search/data/raw/images/9456.jpg,Shirts,96,train
17875,/content/product_visual_search/data/raw/images/17875.jpg,Innerwear Vests,49,train
18001,/content/product_visual_search/data/raw/images/18001.jpg,Lounge Pants,67,val
8584,/content/product_visual_search/data/raw/images/8584.jpg,Shirts,96,train
56479,/content/product_visual_search/data/raw/images/56479.jpg,Nail Polish,77,val
24059,/content/product_visual_search/data/raw/images/24059.jpg,Tshirts,123,train
44980,/content/product_visual_search/data/raw/images/44980.jpg,Watches,129,train
38406,/content/product_visual_search/data/raw/images/38406.jpg,Belts,7,val
4947,/content/product_visual_search/data/raw/images/4947.jpg,Tshirts,123,train
38634,/content/product_visual_search/data/raw/images/38634.jpg,Tshirts,123,train
5895,/content/product_visual_search/data/raw/images/5895.jpg,Sports Shoes,103,train
21719,/content/product_visual_search/data/raw/images/21719.jpg,Heels,47,test
59603,/content/product_visual_search/data/raw/images/59603.jpg,Sarees,93,train
10862,/content/product_visual_search/data/raw/images/10862.jpg,Tshirts,123,train
42845,/content/product_visual_search/data/raw/images/42845.jpg,Handbags,44,train
29574,/content/product_visual_search/data/raw/images/29574.jpg,Casual Shoes,18,train
18233,/content/product_visual_search/data/raw/images/18233.jpg,Tshirts,123,train
23872,/content/product_visual_search/data/raw/images/23872.jpg,Tshirts,123,train
9664,/content/product_visual_search/data/raw/images/9664.jpg,Shirts,96,train
30459,/content/product_visual_search/data/raw/images/30459.jpg,Shirts,96,test
49491,/content/product_visual_search/data/raw/images/49491.jpg,Casual Shoes,18,train
42079,/content/product_visual_search/data/raw/images/42079.jpg,Wallets,128,train
12709,/content/product_visual_search/data/raw/images/12709.jpg,Sports Shoes,103,train
35917,/content/product_visual_search/data/raw/images/35917.jpg,Handbags,44,train
41298,/content/product_visual_search/data/raw/images/41298.jpg,Shirts,96,train
15974,/content/product_visual_search/data/raw/images/15974.jpg,Shirts,96,val
39382,/content/product_visual_search/data/raw/images/39382.jpg,Jeans,51,val
45638,/content/product_visual_search/data/raw/images/45638.jpg,Briefs,14,train
59267,/content/product_visual_search/data/raw/images/59267.jpg,Watches,129,train
29110,/content/product_visual_search/data/raw/images/29110.jpg,Socks,101,train
6248,/content/product_visual_search/data/raw/images/6248.jpg,Tshirts,123,train
30801,/content/product_visual_search/data/raw/images/30801.jpg,Shirts,96,val
19785,/content/product_visual_search/data/raw/images/19785.jpg,Tshirts,123,train
46881,/content/product_visual_search/data/raw/images/46881.jpg,Flip Flops,36,test
26158,/content/product_visual_search/data/raw/images/26158.jpg,Trousers,121,train
18657,/content/product_visual_search/data/raw/images/18657.jpg,Sports Shoes,103,train
54578,/content/product_visual_search/data/raw/images/54578.jpg,Kurtas,57,test
48127,/content/product_visual_search/data/raw/images/48127.jpg,Wallets,128,val
9200,/content/product_visual_search/data/raw/images/9200.jpg,Casual Shoes,18,train
12963,/content/product_visual_search/data/raw/images/12963.jpg,Sports Shoes,103,test
29322,/content/product_visual_search/data/raw/images/29322.jpg,Shirts,96,train
23618,/content/product_visual_search/data/raw/images/23618.jpg,Deodorant,25,train
3508,/content/product_visual_search/data/raw/images/3508.jpg,Track Pants,117,test
9032,/content/product_visual_search/data/raw/images/9032.jpg,Casual Shoes,18,train
18465,/content/product_visual_search/data/raw/images/18465.jpg,Perfume and Body Mist,84,val
10608,/content/product_visual_search/data/raw/images/10608.jpg,Watches,129,train
40178,/content/product_visual_search/data/raw/images/40178.jpg,Sunglasses,106,train
21973,/content/product_visual_search/data/raw/images/21973.jpg,Handbags,44,test
32558,/content/product_visual_search/data/raw/images/32558.jpg,Casual Shoes,18,test
58187,/content/product_visual_search/data/raw/images/58187.jpg,Handbags,44,test
40944,/content/product_visual_search/data/raw/images/40944.jpg,Tops,116,train
59055,/content/product_visual_search/data/raw/images/59055.jpg,Casual Shoes,18,train
56821,/content/product_visual_search/data/raw/images/56821.jpg,Shorts,98,val
34032,/content/product_visual_search/data/raw/images/34032.jpg,Shirts,96,train
50577,/content/product_visual_search/data/raw/images/50577.jpg,Trunk,122,train
22157,/content/product_visual_search/data/raw/images/22157.jpg,Casual Shoes,18,test
16362,/content/product_visual_search/data/raw/images/16362.jpg,Shirts,96,val
46412,/content/product_visual_search/data/raw/images/46412.jpg,Jackets,50,train
7735,/content/product_visual_search/data/raw/images/7735.jpg,Sports Shoes,103,train
55839,/content/product_visual_search/data/raw/images/55839.jpg,Nail Polish,77,train
27425,/content/product_visual_search/data/raw/images/27425.jpg,Lounge Shorts,68,test
2247,/content/product_visual_search/data/raw/images/2247.jpg,Swimwear,111,train
48588,/content/product_visual_search/data/raw/images/48588.jpg,Bracelet,13,train
43160,/content/product_visual_search/data/raw/images/43160.jpg,Watches,129,train
3395,/content/product_visual_search/data/raw/images/3395.jpg,Handbags,44,train
55005,/content/product_visual_search/data/raw/images/55005.jpg,Lip Gloss,63,train
56680,/content/product_visual_search/data/raw/images/56680.jpg,Heels,47,test
11147,/content/product_visual_search/data/raw/images/11147.jpg,Shirts,96,train
25372,/content/product_visual_search/data/raw/images/25372.jpg,Innerwear Vests,49,train
41637,/content/product_visual_search/data/raw/images/41637.jpg,Shirts,96,train
10095,/content/product_visual_search/data/raw/images/10095.jpg,Sports Shoes,103,train
57752,/content/product_visual_search/data/raw/images/57752.jpg,Foundation and Primer,39,val
36765,/content/product_visual_search/data/raw/images/36765.jpg,Watches,129,train
45297,/content/product_visual_search/data/raw/images/45297.jpg,Watches,129,train
52220,/content/product_visual_search/data/raw/images/52220.jpg,Necklace and Chains,78,train
20600,/content/product_visual_search/data/raw/images/20600.jpg,Handbags,44,val
5062,/content/product_visual_search/data/raw/images/5062.jpg,Watches,129,train
41405,/content/product_visual_search/data/raw/images/41405.jpg,Tops,116,test
11375,/content/product_visual_search/data/raw/images/11375.jpg,Shirts,96,val
45899,/content/product_visual_search/data/raw/images/45899.jpg,Watches,129,test
25140,/content/product_visual_search/data/raw/images/25140.jpg,Clutches,21,test
57560,/content/product_visual_search/data/raw/images/57560.jpg,Lipstick,66,train
33025,/content/product_visual_search/data/raw/images/33025.jpg,Kurtas,57,train
4382,/content/product_visual_search/data/raw/images/4382.jpg,Tshirts,123,train
36557,/content/product_visual_search/data/raw/images/36557.jpg,Tshirts,123,train
44177,/content/product_visual_search/data/raw/images/44177.jpg,Deodorant,25,train
37485,/content/product_visual_search/data/raw/images/37485.jpg,Watches,129,train
20432,/content/product_visual_search/data/raw/images/20432.jpg,Wallets,128,test
14607,/content/product_visual_search/data/raw/images/14607.jpg,Socks,101,val
58528,/content/product_visual_search/data/raw/images/58528.jpg,Sunglasses,106,train
17082,/content/product_visual_search/data/raw/images/17082.jpg,Wallets,128,val
2849,/content/product_visual_search/data/raw/images/2849.jpg,Tshirts,123,train
46620,/content/product_visual_search/data/raw/images/46620.jpg,Heels,47,train
7507,/content/product_visual_search/data/raw/images/7507.jpg,Capris,16,train
19924,/content/product_visual_search/data/raw/images/19924.jpg,Tops,116,train
22365,/content/product_visual_search/data/raw/images/22365.jpg,Sweatshirts,110,train
16150,/content/product_visual_search/data/raw/images/16150.jpg,Formal Shoes,38,train
51697,/content/product_visual_search/data/raw/images/51697.jpg,Sunglasses,106,train
43352,/content/product_visual_search/data/raw/images/43352.jpg,Sports Shoes,103,train
13422,/content/product_visual_search/data/raw/images/13422.jpg,Tshirts,123,train
55237,/content/product_visual_search/data/raw/images/55237.jpg,Foundation and Primer,39,train
19118,/content/product_visual_search/data/raw/images/19118.jpg,Flip Flops,36,test
49668,/content/product_visual_search/data/raw/images/49668.jpg,Sunglasses,106,test
57104,/content/product_visual_search/data/raw/images/57104.jpg,Tops,116,train
58970,/content/product_visual_search/data/raw/images/58970.jpg,Perfume and Body Mist,84,train
33441,/content/product_visual_search/data/raw/images/33441.jpg,Handbags,44,val
32593,/content/product_visual_search/data/raw/images/32593.jpg,Tops,116,train
11711,/content/product_visual_search/data/raw/images/11711.jpg,Shirts,96,train
25524,/content/product_visual_search/data/raw/images/25524.jpg,Shirts,96,train
57938,/content/product_visual_search/data/raw/images/57938.jpg,Sports Sandals,102,train
20056,/content/product_visual_search/data/raw/images/20056.jpg,Caps,17,train
39947,/content/product_visual_search/data/raw/images/39947.jpg,Casual Shoes,18,val
52476,/content/product_visual_search/data/raw/images/52476.jpg,Bath Robe,5,train
21184,/content/product_visual_search/data/raw/images/21184.jpg,Flip Flops,36,test
36133,/content/product_visual_search/data/raw/images/36133.jpg,Sports Shoes,103,train
46244,/content/product_visual_search/data/raw/images/46244.jpg,Tunics,124,test
7163,/content/product_visual_search/data/raw/images/7163.jpg,Tshirts,123,train
22701,/content/product_visual_search/data/raw/images/22701.jpg,Sports Shoes,103,train
16534,/content/product_visual_search/data/raw/images/16534.jpg,Tops,116,train
8917,/content/product_visual_search/data/raw/images/8917.jpg,Belts,7,train
50321,/content/product_visual_search/data/raw/images/50321.jpg,Kurtis,58,train
47396,/content/product_visual_search/data/raw/images/47396.jpg,Handbags,44,train
55653,/content/product_visual_search/data/raw/images/55653.jpg,Heels,47,test
12194,/content/product_visual_search/data/raw/images/12194.jpg,Tshirts,123,train
31316,/content/product_visual_search/data/raw/images/31316.jpg,Tops,116,train
27273,/content/product_visual_search/data/raw/images/27273.jpg,Tunics,124,train
49802,/content/product_visual_search/data/raw/images/49802.jpg,Caps,17,train
22533,/content/product_visual_search/data/raw/images/22533.jpg,Flip Flops,36,train
31918,/content/product_visual_search/data/raw/images/31918.jpg,Clutches,21,train
46076,/content/product_visual_search/data/raw/images/46076.jpg,Flats,35,val
7351,/content/product_visual_search/data/raw/images/7351.jpg,Tshirts,123,val
6283,/content/product_visual_search/data/raw/images/6283.jpg,Tshirts,123,val
34456,/content/product_visual_search/data/raw/images/34456.jpg,Heels,47,train
28009,/content/product_visual_search/data/raw/images/28009.jpg,Trunk,122,train
31124,/content/product_visual_search/data/raw/images/31124.jpg,Dresses,26,train
8319,/content/product_visual_search/data/raw/images/8319.jpg,Tshirts,123,train
55461,/content/product_visual_search/data/raw/images/55461.jpg,Lipstick,66,test
27041,/content/product_visual_search/data/raw/images/27041.jpg,Duffel Bag,27,val
2623,/content/product_visual_search/data/raw/images/2623.jpg,Flats,35,train
28835,/content/product_visual_search/data/raw/images/28835.jpg,Kurtas,57,test
43504,/content/product_visual_search/data/raw/images/43504.jpg,Tshirts,123,train
40381,/content/product_visual_search/data/raw/images/40381.jpg,Tops,116,train
57336,/content/product_visual_search/data/raw/images/57336.jpg,Bra,12,train
11523,/content/product_visual_search/data/raw/images/11523.jpg,Tshirts,123,test
25716,/content/product_visual_search/data/raw/images/25716.jpg,Duffel Bag,27,train
41253,/content/product_visual_search/data/raw/images/41253.jpg,Belts,7,train
20264,/content/product_visual_search/data/raw/images/20264.jpg,Tshirts,123,test
53796,/content/product_visual_search/data/raw/images/53796.jpg,Tshirts,123,train
14051,/content/product_visual_search/data/raw/images/14051.jpg,Shirts,96,train
44721,/content/product_visual_search/data/raw/images/44721.jpg,Flip Flops,36,test
5406,/content/product_visual_search/data/raw/images/5406.jpg,Sports Shoes,103,test
36301,/content/product_visual_search/data/raw/images/36301.jpg,Tshirts,123,test
15183,/content/product_visual_search/data/raw/images/15183.jpg,Sweaters,109,train
10637,/content/product_visual_search/data/raw/images/10637.jpg,Formal Shoes,38,val
40147,/content/product_visual_search/data/raw/images/40147.jpg,Capris,16,train
58984,/content/product_visual_search/data/raw/images/58984.jpg,Deodorant,25,val
59856,/content/product_visual_search/data/raw/images/59856.jpg,Face Moisturisers,32,val
32567,/content/product_visual_search/data/raw/images/32567.jpg,Jeans,51,train
56022,/content/product_visual_search/data/raw/images/56022.jpg,Lipstick,66,train
14297,/content/product_visual_search/data/raw/images/14297.jpg,Tshirts,123,train
52482,/content/product_visual_search/data/raw/images/52482.jpg,Baby Dolls,1,val
15345,/content/product_visual_search/data/raw/images/15345.jpg,Sweatshirts,110,train
21170,/content/product_visual_search/data/raw/images/21170.jpg,Tops,116,val
4712,/content/product_visual_search/data/raw/images/4712.jpg,Watches,129,train
7197,/content/product_visual_search/data/raw/images/7197.jpg,Tops,116,train
51207,/content/product_visual_search/data/raw/images/51207.jpg,Bra,12,train
9831,/content/product_visual_search/data/raw/images/9831.jpg,Tshirts,123,val
17412,/content/product_visual_search/data/raw/images/17412.jpg,Sports Shoes,103,train
23627,/content/product_visual_search/data/raw/images/23627.jpg,Tshirts,123,train
47362,/content/product_visual_search/data/raw/images/47362.jpg,Clutches,21,train
26355,/content/product_visual_search/data/raw/images/26355.jpg,Dresses,26,train
19588,/content/product_visual_search/data/raw/images/19588.jpg,Tops,116,val
12160,/content/product_visual_search/data/raw/images/12160.jpg,Leggings,60,test
42610,/content/product_visual_search/data/raw/images/42610.jpg,Jewellery Set,53,test
3537,/content/product_visual_search/data/raw/images/3537.jpg,Tshirts,123,train
6879,/content/product_visual_search/data/raw/images/6879.jpg,Tops,116,train
27287,/content/product_visual_search/data/raw/images/27287.jpg,Kurtas,57,train
51035,/content/product_visual_search/data/raw/images/51035.jpg,Nightdress,81,test
46082,/content/product_visual_search/data/raw/images/46082.jpg,Sports Shoes,103,train
35570,/content/product_visual_search/data/raw/images/35570.jpg,Casual Shoes,18,test
6277,/content/product_visual_search/data/raw/images/6277.jpg,Tshirts,123,train
27889,/content/product_visual_search/data/raw/images/27889.jpg,Shirts,96,test
17620,/content/product_visual_search/data/raw/images/17620.jpg,Leggings,60,val
29913,/content/product_visual_search/data/raw/images/29913.jpg,Watches,129,train
42422,/content/product_visual_search/data/raw/images/42422.jpg,Kurtas,57,train
3705,/content/product_visual_search/data/raw/images/3705.jpg,Tshirts,123,test
51809,/content/product_visual_search/data/raw/images/51809.jpg,Nightdress,81,val
55495,/content/product_visual_search/data/raw/images/55495.jpg,Lip Gloss,63,val
54547,/content/product_visual_search/data/raw/images/54547.jpg,Tunics,124,train
13280,/content/product_visual_search/data/raw/images/13280.jpg,Heels,47,train
30002,/content/product_visual_search/data/raw/images/30002.jpg,Watches,129,train
48118,/content/product_visual_search/data/raw/images/48118.jpg,Belts,7,train
40375,/content/product_visual_search/data/raw/images/40375.jpg,Tops,116,train
14899,/content/product_visual_search/data/raw/images/14899.jpg,Wallets,128,train
33687,/content/product_visual_search/data/raw/images/33687.jpg,Casual Shoes,18,train
24630,/content/product_visual_search/data/raw/images/24630.jpg,Flip Flops,36,train
10405,/content/product_visual_search/data/raw/images/10405.jpg,Tops,116,train
56210,/content/product_visual_search/data/raw/images/56210.jpg,Pendant,83,train
20290,/content/product_visual_search/data/raw/images/20290.jpg,Innerwear Vests,49,train
53762,/content/product_visual_search/data/raw/images/53762.jpg,Tshirts,123,val
37227,/content/product_visual_search/data/raw/images/37227.jpg,Backpacks,2,train
4520,/content/product_visual_search/data/raw/images/4520.jpg,Sports Shoes,103,train
45607,/content/product_visual_search/data/raw/images/45607.jpg,Formal Shoes,38,train
59258,/content/product_visual_search/data/raw/images/59258.jpg,Watches,129,train
15177,/content/product_visual_search/data/raw/images/15177.jpg,Sweaters,109,train
21342,/content/product_visual_search/data/raw/images/21342.jpg,Sunglasses,106,test
6613,/content/product_visual_search/data/raw/images/6613.jpg,Shirts,96,test
47534,/content/product_visual_search/data/raw/images/47534.jpg,Flats,35,test
17244,/content/product_visual_search/data/raw/images/17244.jpg,Tshirts,123,val
50583,/content/product_visual_search/data/raw/images/50583.jpg,Briefs,14,train
28499,/content/product_visual_search/data/raw/images/28499.jpg,Track Pants,117,val
23071,/content/product_visual_search/data/raw/images/23071.jpg,Sweaters,109,train
16396,/content/product_visual_search/data/raw/images/16396.jpg,Shirts,96,train
35114,/content/product_visual_search/data/raw/images/35114.jpg,Wallets,128,val
54123,/content/product_visual_search/data/raw/images/54123.jpg,Heels,47,train
30466,/content/product_visual_search/data/raw/images/30466.jpg,Bra,12,train
43194,/content/product_visual_search/data/raw/images/43194.jpg,Watches,129,train
42046,/content/product_visual_search/data/raw/images/42046.jpg,Wallets,128,val
3361,/content/product_visual_search/data/raw/images/3361.jpg,Tshirts,123,train
8789,/content/product_visual_search/data/raw/images/8789.jpg,Shirts,96,test
12736,/content/product_visual_search/data/raw/images/12736.jpg,Socks,101,train
35928,/content/product_visual_search/data/raw/images/35928.jpg,Clutches,21,train
56674,/content/product_visual_search/data/raw/images/56674.jpg,Watches,129,train
4978,/content/product_visual_search/data/raw/images/4978.jpg,Jeans,51,val
25386,/content/product_visual_search/data/raw/images/25386.jpg,Briefs,14,val
32331,/content/product_visual_search/data/raw/images/32331.jpg,Watches,129,train
24254,/content/product_visual_search/data/raw/images/24254.jpg,Casual Shoes,18,train
10061,/content/product_visual_search/data/raw/images/10061.jpg,Tshirts,123,val
36791,/content/product_visual_search/data/raw/images/36791.jpg,Watches,129,train
4144,/content/product_visual_search/data/raw/images/4144.jpg,Sports Shoes,103,test
45263,/content/product_visual_search/data/raw/images/45263.jpg,Watches,129,train
